Project,Package,Class,Smell,Description,File
gson,com.google.gson,JsonArray,Law of Demeter violation,The tool detected the smell in this method (getAsInt) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.JsonElement.getAsInt; com.google.gson.JsonArray.getAsSingleElement,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonArray.java
gson,com.google.gson,JsonArray,Law of Demeter violation,The tool detected the smell in this method (getAsByte) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.JsonArray.getAsSingleElement; com.google.gson.JsonElement.getAsByte,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonArray.java
gson,com.google.gson,JsonArray,Law of Demeter violation,The tool detected the smell in this method (getAsCharacter) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.JsonElement.getAsCharacter; com.google.gson.JsonArray.getAsSingleElement,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonArray.java
gson,com.google.gson,JsonArray,Law of Demeter violation,The tool detected the smell in this method (getAsShort) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.JsonElement.getAsShort; com.google.gson.JsonArray.getAsSingleElement,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonArray.java
gson,com.google.gson,JsonArray,Law of Demeter violation,The tool detected the smell in this method (getAsBoolean) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.JsonElement.getAsBoolean; com.google.gson.JsonArray.getAsSingleElement,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonArray.java
gson,com.google.gson,JsonParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.stream.JsonReader,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonParser.java
gson,com.google.gson,JsonStreamParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.stream.JsonReader,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonStreamParser.java
gson,com.google.gson,JsonElement,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.stream.JsonWriter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonElement.java
gson,com.google.gson,TypeAdapter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.internal.bind.JsonTreeWriter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/TypeAdapter.java
gson,com.google.gson,Gson,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.internal.bind.JsonTreeWriter; com.google.gson.stream.JsonReader; com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory; com.google.gson.stream.JsonWriter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/Gson.java
gson,com.google.gson,Gson,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/Gson.java
gson,com.google.gson,GsonBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/GsonBuilder.java
gson,com.google.gson,ParameterizedTypeFixtures.MyParameterizedType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java
gson,com.google.gson,ParameterizedTypeFixtures.MyParameterizedTypeInstanceCreator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java
gson,com.google.gson,ParameterizedTypeFixtures.MyParameterizedTypeAdapter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java
gson,com.google.gson.internal,ConstructorConstructor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
gson,com.google.gson.internal,JsonReaderInternalAccess,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INSTANCE (26),/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/JsonReaderInternalAccess.java
gson,com.google.gson.internal,Excluder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/Excluder.java
gson,com.google.gson.internal,Streams,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/Streams.java
gson,com.google.gson.internal,UnsafeAllocatorInstantiationTest.AbstractClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/internal/UnsafeAllocatorInstantiationTest.java
gson,com.google.gson.internal,UnsafeAllocatorInstantiationTest.ConcreteClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/internal/UnsafeAllocatorInstantiationTest.java
gson,com.google.gson.internal.reflect,Java17ReflectionHelperTest.PrincipalImpl,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/test/java/com/google/gson/internal/reflect/Java17ReflectionHelperTest.java
gson,com.google.gson.internal.bind,ArrayTypeAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/ArrayTypeAdapter.java
gson,com.google.gson.internal.bind,MapTypeAdapterFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/MapTypeAdapterFactory.java
gson,com.google.gson.internal.bind,CollectionTypeAdapterFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/CollectionTypeAdapterFactory.java
gson,com.google.gson.internal.bind,TreeTypeAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
gson,com.google.gson.internal.bind,TreeTypeAdapter,Law of Demeter violation,The tool detected the smell in this method (read) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.TypeAdapter.read; com.google.gson.internal.bind.TreeTypeAdapter.delegate,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
gson,com.google.gson.internal.bind,TreeTypeAdapter,Law of Demeter violation,The tool detected the smell in this method (write) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.gson.TypeAdapter.write; com.google.gson.internal.bind.TreeTypeAdapter.delegate,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
gson,com.google.gson.internal.bind,ReflectiveTypeAdapterFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
gson,com.google.gson.internal.bind,ReflectiveTypeAdapterFactory.Adapter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
gson,com.google.gson.internal.bind,NumberTypeAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/NumberTypeAdapter.java
gson,com.google.gson.internal.bind,DefaultDateTypeAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java
gson,com.google.gson.internal.bind,DefaultDateTypeAdapter.DateType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java
gson,com.google.gson.internal.bind,JsonAdapterAnnotationTypeAdapterFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java
gson,com.google.gson.internal.bind,JsonTreeWriter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.JsonObject,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java
gson,com.google.gson.internal.bind,TypeAdapters,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.gson.TypeAdapter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
gson,com.google.gson.internal.bind,TypeAdapters,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
