Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
jsoup,org.jsoup.parser,HtmlTreeBuilderStateTest,0,0,6,4,50,12,0,0,-1.0,1,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,17
jsoup,org.jsoup.parser,HtmlTreeBuilderTest,0,0,6,3,66,8,0,0,-1.0,0,8,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/HtmlTreeBuilderTest.java,18
jsoup,org.jsoup.parser,ParserSettingsTest,0,0,3,3,31,3,0,0,-1.0,0,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/ParserSettingsTest.java,10
jsoup,org.jsoup.parser,TokeniserTest,0,0,13,12,178,24,0,0,-1.0,0,12,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/TokeniserTest.java,14
jsoup,org.jsoup.parser,TokeniserStateTest,2,0,21,19,193,33,0,0,0.8095238095238095,0,13,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/TokeniserStateTest.java,17
jsoup,org.jsoup.parser,TagSetTest,0,0,10,0,142,15,0,0,-1.0,0,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/TagSetTest.java,10
jsoup,org.jsoup.parser,ParserTest,0,0,6,6,61,7,0,0,-1.0,0,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/ParserTest.java,17
jsoup,org.jsoup.parser,AttributeParseTest,0,0,8,8,69,8,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/AttributeParseTest.java,15
jsoup,org.jsoup.parser,StreamParserTest,0,0,29,0,321,42,0,0,-1.0,0,12,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/StreamParserTest.java,29
jsoup,org.jsoup.parser,CharacterReaderTest,1,1,35,33,444,48,0,0,0.9142857142857143,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/CharacterReaderTest.java,14
jsoup,org.jsoup.integration,SessionTest,0,0,8,4,72,8,1,0,-1.0,0,9,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/SessionTest.java,20
jsoup,org.jsoup.integration,ParseTest,0,0,12,12,104,13,0,0,-1.0,11,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/ParseTest.java,24
jsoup,org.jsoup.integration,FuzzFixesTest,0,0,7,2,42,7,0,0,-1.0,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/FuzzFixesTest.java,18
jsoup,org.jsoup.integration,ConnectTest,3,0,70,54,701,75,1,0,0.4857142857142857,0,14,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/ConnectTest.java,53
jsoup,org.jsoup.integration,Benchmark,0,0,3,1,29,4,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/Benchmark.java,5
jsoup,org.jsoup.integration,SessionIT,2,0,5,4,146,18,1,0,0.4,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/SessionIT.java,19
jsoup,org.jsoup.integration,SessionIT.ThreadCatcher,2,0,0,0,13,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/SessionIT.java,189
jsoup,org.jsoup.integration,FuzzFixesIT,3,0,3,0,32,7,0,0,0.6666666666666666,1,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/FuzzFixesIT.java,18
jsoup,org.jsoup.integration,ConnectIT,1,0,16,11,217,18,1,0,0.9375,0,9,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/ConnectIT.java,26
jsoup,org.jsoup.integration,SafelistExtensionTest,0,0,1,1,27,1,0,0,-1.0,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/SafelistExtensionTest.java,12
jsoup,org.jsoup.integration,SafelistExtensionTest.OpenSafelist,0,0,0,0,13,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/SafelistExtensionTest.java,30
jsoup,org.jsoup.integration,TestServer,16,2,8,3,124,11,0,0,0.25,10,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/TestServer.java,39
jsoup,org.jsoup.integration,TestServer.ServletUrls,2,2,0,0,8,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/TestServer.java,135
jsoup,org.jsoup.integration,TestServer.ProxySettings,3,0,0,0,5,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/TestServer.java,155
jsoup,org.jsoup.integration,ProxyTest,2,0,10,1,113,13,0,0,0.4,0,11,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/ProxyTest.java,27
jsoup,org.jsoup.integration,HttpClientSessionIT,0,0,2,0,8,2,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java11/org/jsoup/integration/HttpClientSessionIT.java,7
jsoup,org.jsoup.integration,HttpClientSessionTest,0,0,2,0,8,2,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java11/org/jsoup/integration/HttpClientSessionTest.java,7
jsoup,org.jsoup.integration,HttpClientConnectIT,0,0,5,3,14,5,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java11/org/jsoup/integration/HttpClientConnectIT.java,8
jsoup,org.jsoup.integration,HttpClientConnectTest,0,0,2,0,8,2,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java11/org/jsoup/integration/HttpClientConnectTest.java,7
jsoup,org.jsoup.integration.servlets,RedirectServlet,6,5,1,0,28,4,0,1,0.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/RedirectServlet.java,10
jsoup,org.jsoup.integration.servlets,AuthFilter,12,6,8,7,74,13,0,0,0.375,3,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/AuthFilter.java,15
jsoup,org.jsoup.integration.servlets,EchoServlet,4,3,4,1,79,14,0,1,0.5,4,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/EchoServlet.java,23
jsoup,org.jsoup.integration.servlets,ProxyServlet,3,2,2,1,39,2,0,0,1.0,2,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/ProxyServlet.java,18
jsoup,org.jsoup.integration.servlets,ProxyServlet.ConnectProxy,1,0,0,0,16,0,0,0,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/ProxyServlet.java,49
jsoup,org.jsoup.integration.servlets,SlowRider,5,4,3,1,67,11,0,1,0.6666666666666666,2,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/SlowRider.java,10
jsoup,org.jsoup.integration.servlets,FileServlet,6,5,3,2,40,8,0,1,1.0,7,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/FileServlet.java,13
jsoup,org.jsoup.integration.servlets,BaseServlet,1,0,5,0,16,5,8,0,0.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/BaseServlet.java,9
jsoup,org.jsoup.integration.servlets,InterruptedServlet,4,4,1,0,27,2,0,1,0.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/InterruptedServlet.java,10
jsoup,org.jsoup.integration.servlets,HelloServlet,2,2,1,0,15,1,0,1,0.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/HelloServlet.java,9
jsoup,org.jsoup.integration.servlets,CookieServlet,4,4,2,0,49,6,0,1,0.0,2,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/CookieServlet.java,11
jsoup,org.jsoup.integration.servlets,DeflateServlet,2,2,2,1,22,2,0,1,1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/integration/servlets/DeflateServlet.java,12
