Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jsoup,org.jsoup.safety,SafelistPresets,0,0,5,5,40,5,0,0,-1.0,4,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistPresets.java,18
jsoup,org.jsoup.safety,Cleaner,6,0,6,4,146,13,0,0,0.0,2,10,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java,21
jsoup,org.jsoup.safety,Cleaner.CleaningVisitor,3,0,0,0,45,0,0,1,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java,133
jsoup,org.jsoup.safety,Cleaner.ElementMeta,2,0,0,0,8,0,0,0,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java,231
jsoup,org.jsoup.safety,SafelistTest,4,0,7,4,65,8,0,0,0.5714285714285714,0,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/safety/SafelistTest.java,12
jsoup,org.jsoup.safety,CleanerTest,0,0,55,36,447,61,0,0,-1.0,0,14,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/safety/CleanerTest.java,26
jsoup,org.jsoup.nodes,Attribute,3,0,25,19,208,38,0,0,0.12,14,10,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attribute.java,15
jsoup,org.jsoup.nodes,DocumentMetaCharset,0,0,2,0,30,7,0,0,-1.0,1,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DocumentMetaCharset.java,9
jsoup,org.jsoup.nodes,Attributes,14,0,52,33,567,110,0,0,0.09615384615384616,29,10,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java,27
jsoup,org.jsoup.nodes,Attributes.Dataset,3,0,0,0,43,0,0,0,-1.0,0,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java,679
jsoup,org.jsoup.nodes,Attributes.EntrySet,0,0,0,0,11,0,0,0,-1.0,0,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java,699
jsoup,org.jsoup.nodes,Attributes.DatasetIterator,2,0,0,0,17,0,0,0,-1.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java,716
jsoup,org.jsoup.nodes,NodeIterator,6,0,8,6,84,21,0,0,0.25,2,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/NodeIterator.java,9
jsoup,org.jsoup.nodes,OutputSettings,7,0,17,17,157,18,0,0,0.35294117647058826,29,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/OutputSettings.java,8
jsoup,org.jsoup.nodes,OutputSettings.Syntax,0,0,0,0,4,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/OutputSettings.java,12
jsoup,org.jsoup.nodes,EntitiesData,3,0,0,0,13,0,0,0,-1.0,2,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/EntitiesData.java,3
jsoup,org.jsoup.nodes,LeafNode,3,0,23,12,131,36,5,1,0.34782608695652173,5,9,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/LeafNode.java,9
jsoup,org.jsoup.nodes,LeafNode.TrackedValue,2,0,0,0,26,0,0,0,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/LeafNode.java,168
jsoup,org.jsoup.nodes,CDataNode,0,0,5,4,24,5,0,3,-1.0,7,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/CDataNode.java,5
jsoup,org.jsoup.nodes,AttributeUtil,3,0,7,2,57,18,0,0,0.7142857142857143,2,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/AttributeUtil.java,12
jsoup,org.jsoup.nodes,NodeInternals,0,0,5,4,40,7,0,0,-1.0,1,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/NodeInternals.java,6
jsoup,org.jsoup.nodes,DocumentType,7,2,10,7,82,19,0,2,0.2,9,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DocumentType.java,10
jsoup,org.jsoup.nodes,Range,23,0,15,10,450,20,0,0,0.13333333333333333,16,7,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java,9
jsoup,org.jsoup.nodes,Range.Position,3,0,0,0,66,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java,185
jsoup,org.jsoup.nodes,Range.AttributeRange,6,0,0,0,91,0,0,0,-1.0,1,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java,273
jsoup,org.jsoup.nodes,Range.Spans,7,0,0,0,153,0,0,0,-1.0,1,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java,381
jsoup,org.jsoup.nodes,Element,10,0,161,134,1632,251,3,1,0.3416149068322981,66,29,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java,44
