project,smell,prompt_file,context_size,is_large
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_AppendableOutputStream.txt,746,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_AppendableWriter.txt,1564,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_BrokenOutputStream.txt,1194,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_BrokenWriter.txt,1058,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ByteArrayOutputStream.txt,1454,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ChunkedOutputStream.txt,1709,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ChunkedOutputStream_Builder.txt,1710,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ChunkedWriter.txt,983,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_CloseShieldOutputStream.txt,772,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_CloseShieldWriter.txt,743,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ClosedOutputStream.txt,957,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ClosedWriter.txt,835,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_CountingOutputStream.txt,1208,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_DeferredFileOutputStream.txt,4401,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_DeferredFileOutputStream_Builder.txt,4402,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_DemuxOutputStream.txt,859,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_FileWriterWithEncoding.txt,3669,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_FileWriterWithEncoding_Builder.txt,3670,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_FilterCollectionWriter.txt,1475,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_LockableFileWriter.txt,4191,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_LockableFileWriter_Builder.txt,4192,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_NullAppendable.txt,871,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_NullOutputStream.txt,932,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_NullPrintStream.txt,663,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_NullWriter.txt,1628,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ProxyCollectionWriter.txt,2236,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ProxyOutputStream.txt,2390,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ProxyOutputStream_Builder.txt,2391,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ProxyWriter.txt,2178,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_QueueOutputStream.txt,1046,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_RandomAccessFileOutputStream.txt,1244,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_RandomAccessFileOutputStream_Builder.txt,1245,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_StringBuilderWriter.txt,1418,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_TaggedOutputStream.txt,1162,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_TaggedWriter.txt,1149,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_TeeOutputStream.txt,1033,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_TeeWriter.txt,635,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_ThresholdingOutputStream.txt,2437,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedAppendable.txt,750,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedAppendableImpl.txt,731,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedFilterOutputStream.txt,1426,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedFilterOutputStream_Builder.txt,1427,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedFilterWriter.txt,1706,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UncheckedFilterWriter_Builder.txt,1707,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UnsynchronizedByteArrayOutputStream.txt,2040,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_UnsynchronizedByteArrayOutputStream_Builder.txt,2041,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_WriterOutputStream.txt,4621,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_WriterOutputStream_Builder.txt,4622,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_XmlStreamWriter.txt,2618,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_output_XmlStreamWriter_Builder.txt,2619,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_ClassNameMatcher.txt,547,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_FullClassNameMatcher.txt,623,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_ObjectStreamClassPredicate.txt,1823,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_RegexpClassNameMatcher.txt,682,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_ValidatingObjectInputStream.txt,4054,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_ValidatingObjectInputStream_Builder.txt,4055,
commons-io,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-io/org_apache_commons_io_serialization_WildcardClassNameMatcher.txt,639,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_AnnotationUtils.txt,3149,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_AppendableJoiner.txt,2877,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_AppendableJoiner_Builder.txt,2878,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ArchUtils.txt,1576,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ArrayFill.txt,1916,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ArraySorter.txt,1395,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ArrayUtils.txt,99068,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_BitField.txt,2798,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_BooleanUtils.txt,12154,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CachedRandomBits.txt,1645,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharEncoding.txt,1362,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharRange.txt,2776,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharRange_CharacterIterator.txt,2778,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharSequenceUtils.txt,3979,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharSet.txt,2668,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharSetUtils.txt,2411,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_CharUtils.txt,5317,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Charsets.txt,839,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ClassLoaderUtils.txt,938,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ClassPathUtils.txt,1753,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ClassUtils.txt,17628,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ClassUtils_Interfaces.txt,17629,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Conversion.txt,16303,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_DoubleRange.txt,1231,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_EnumUtils.txt,5523,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions.txt,6424,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableBiConsumer.txt,6428,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableBiFunction.txt,6428,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableBiPredicate.txt,6428,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableCallable.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableConsumer.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableFunction.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailablePredicate.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableRunnable.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Functions_FailableSupplier.txt,6427,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_IntegerRange.txt,1346,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_JavaVersion.txt,2898,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_LocaleUtils.txt,4429,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_LocaleUtils_SyncAvoid.txt,4431,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_LongRange.txt,1346,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_NotImplementedException.txt,1229,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_NumberRange.txt,662,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ObjectUtils.txt,13476,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ObjectUtils_Null.txt,13477,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_RandomStringUtils.txt,10355,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_RandomUtils.txt,4257,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Range.txt,4993,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Range_ComparableComparator.txt,4996,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_RegExUtils.txt,9512,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_RuntimeEnvironment.txt,1741,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_SerializationException.txt,792,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_SerializationUtils.txt,2856,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_SerializationUtils_ClassLoaderAwareObjectInputStream.txt,2862,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Streams.txt,5097,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Streams_ArrayCollector.txt,5099,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Streams_FailableStream.txt,5100,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_StringEscapeUtils.txt,7882,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_StringEscapeUtils_CsvEscaper.txt,7886,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_StringEscapeUtils_CsvUnescaper.txt,7887,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Strings.txt,15281,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Strings_Builder.txt,15282,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Strings_CiStrings.txt,15284,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Strings_CsStrings.txt,15284,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_SystemProperties.txt,40510,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_SystemUtils.txt,23317,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils.txt,5384,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils_AlwaysTruePredicate.txt,5388,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils_NamePredicate.txt,5386,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils_ThreadGroupPredicate.txt,5387,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils_ThreadIdPredicate.txt,5387,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_ThreadUtils_ThreadPredicate.txt,5386,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_Validate.txt,13924,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_arch_Processor.txt,1796,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_arch_Processor_Arch.txt,1798,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_arch_Processor_Type.txt,1797,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_AbstractSupplier.txt,691,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_Builder.txt,922,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_CompareToBuilder.txt,9098,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_Diff.txt,1038,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_DiffBuilder.txt,5910,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_DiffBuilder_Builder.txt,5911,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_DiffBuilder_SDiff.txt,5912,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_DiffBuilder_SerializableSupplier.txt,5912,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_DiffResult.txt,1792,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_Diffable.txt,791,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_EqualsBuilder.txt,9359,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_HashCodeBuilder.txt,7663,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_IDKey.txt,784,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_MultilineRecursiveToStringStyle.txt,1764,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_RecursiveToStringStyle.txt,960,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_Reflection.txt,620,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ReflectionDiffBuilder.txt,2446,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ReflectionDiffBuilder_Builder.txt,2447,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ReflectionToStringBuilder.txt,7434,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_StandardToStringStyle.txt,3540,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringBuilder.txt,8529,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle.txt,18068,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_DefaultToStringStyle.txt,18072,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_JsonToStringStyle.txt,18072,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_MultiLineToStringStyle.txt,18073,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_NoClassNameToStringStyle.txt,18074,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_NoFieldNameToStringStyle.txt,18074,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_ShortPrefixToStringStyle.txt,18073,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_builder_ToStringStyle_SimpleToStringStyle.txt,18072,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_compare_ComparableUtils.txt,2610,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_compare_ComparableUtils_ComparableCheckBuilder.txt,2614,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_compare_ObjectToStringComparator.txt,792,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AbstractCircuitBreaker.txt,1321,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AbstractCircuitBreaker_State.txt,1322,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AbstractConcurrentInitializer.txt,1931,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AbstractConcurrentInitializer_AbstractBuilder.txt,1933,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AbstractFutureProxy.txt,778,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AtomicInitializer.txt,1658,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AtomicInitializer_Builder.txt,1659,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AtomicSafeInitializer.txt,1568,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_AtomicSafeInitializer_Builder.txt,1569,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_BackgroundInitializer.txt,3569,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_BackgroundInitializer_Builder.txt,3570,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_BackgroundInitializer_InitializationTask.txt,3572,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_BasicThreadFactory.txt,3321,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_BasicThreadFactory_Builder.txt,3322,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_CallableBackgroundInitializer.txt,1371,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_CircuitBreaker.txt,1154,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_CircuitBreakingException.txt,733,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_Computable.txt,670,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConcurrentException.txt,893,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConcurrentInitializer.txt,746,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConcurrentRuntimeException.txt,828,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConcurrentUtils.txt,3489,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConcurrentUtils_ConstantFuture.txt,3491,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_ConstantInitializer.txt,1290,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker.txt,5196,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker_AbstractStateStrategy.txt,5199,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker_CheckIntervalData.txt,5199,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker_StateStrategyClosed.txt,5199,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker_StateStrategyOpen.txt,5199,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_FutureTasks.txt,627,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_LazyInitializer.txt,1645,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_LazyInitializer_Builder.txt,1646,
commons-lang,Insufficient Modularization,data/processed/prompts/insufficient_modularization/commons-lang/org_apache_commons_lang3_concurrent_Memoizer.txt,1610,
