Project,Package,Class,Smell,Description,File
commons-lang,org.apache.commons.lang3.event,EventUtilsTest.MultipleEventSource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/event/EventUtilsTest.java
commons-lang,org.apache.commons.lang3.event,EventUtilsTest.PropertyChangeSource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/event/EventUtilsTest.java
commons-lang,org.apache.commons.lang3.exception,ExceptionUtilsTest.TestThrowable,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java
commons-lang,org.apache.commons.lang3.math,Fraction,Law of Demeter violation,The tool detected the smell in this method (pow) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.math.Fraction.pow; org.apache.commons.lang3.math.Fraction.invert,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/math/Fraction.java
commons-lang,org.apache.commons.lang3.math,Fraction,Law of Demeter violation,The tool detected the smell in this method (pow) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.math.Fraction.pow; org.apache.commons.lang3.math.Fraction.invert,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/math/Fraction.java
commons-lang,org.apache.commons.lang3.math,Fraction,Law of Demeter violation,The tool detected the smell in this method (pow) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.math.Fraction.pow; org.apache.commons.lang3.math.Fraction.multiplyBy,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/math/Fraction.java
commons-lang,org.apache.commons.lang3.stream,Streams.ArrayCollector,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/stream/Streams.java
commons-lang,org.apache.commons.lang3.stream,Streams.FailableStream,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/stream/Streams.java
commons-lang,org.apache.commons.lang3.text,StrSubstitutor,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.text.StrBuilder,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java
commons-lang,org.apache.commons.lang3.text,StrTokenizer,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.text.StrBuilder,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java
