Project,Package,Class,Smell,Description,File
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Law of Demeter violation,The tool detected the smell in this method (SourceFileInfoExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.StaticJavaParser.getParserConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Law of Demeter violation,The tool detected the smell in this method (solveTypeDecl) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedTypeDeclaration.asClass; com.github.javaparser.resolution.declarations.ResolvedClassDeclaration.getAllSuperClasses,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Law of Demeter violation,The tool detected the smell in this method (solveTypeDecl) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedTypeDeclaration.asClass; com.github.javaparser.resolution.declarations.ResolvedClassDeclaration.getAllInterfaces,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Law of Demeter violation,The tool detected the smell in this method (solve) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.getType; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Law of Demeter violation,The tool detected the smell in this method (toString) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.model.SymbolReference.getCorrespondingDeclaration; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver,Issue1599Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1599Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1599Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1599Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2740Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2740Test.java
javaparser,com.github.javaparser.symbolsolver,Issue4832Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue4832Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1757Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1757Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1757Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1757Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1757Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedName; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1757Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3038Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3038Test.java
javaparser,com.github.javaparser.symbolsolver,Issue235Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue235Test.java
javaparser,com.github.javaparser.symbolsolver,Issue235Test,Law of Demeter violation,The tool detected the smell in this method (issue235) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.NodeList.get; com.github.javaparser.ast.stmt.BlockStmt.getStatements; com.github.javaparser.ast.body.MethodDeclaration.getBody,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue235Test.java
javaparser,com.github.javaparser.symbolsolver,Issue366Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.StaticJavaParser.getConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue366Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1480Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1480Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1518Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1518Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1518Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1518Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1518Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1518Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2781Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2781Test.java
