Project,Package,Class,Method,Smell,Description,File
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testJDK9NativeAndNonNativeAssembly,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testJDK9NativeAndNonNativeAssembly,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyProcessor.getAssemblyMethods; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getNativeAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getEntryAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getAssemblyMethodSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testRegressionGraalIssue265,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testRegressionGraalIssue265,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyProcessor.getAssemblyMethods; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getEntryAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getAssemblyMethodSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testJDK13AssemblyWithoutMachIdentifier,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyProcessor,testJDK13AssemblyWithoutMachIdentifier,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyProcessor.getAssemblyMethods; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getEntryAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyMethod.getAssemblyMethodSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyProcessor.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestOpcode,testIsAllocation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestOpcode.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatEmpty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatEmpty,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatOperands; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatJumpLocal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatJumpLocal,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatOperands; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressJumpLocal2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressJumpLocal2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressJumpForeign,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressJumpForeign,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressNotJump,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressNotJump,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressNotJump2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatAddressNotJump2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatNoOperands,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestAssemblyLabels,testFormatNoOperands,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatAddress; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.formatOperands; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.newInstruction; org.adoptopenjdk.jitwatch.model.assembly.AssemblyLabels.buildLabels,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestAssemblyLabels.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueued,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueued,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getScore; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getBytecodeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineInstalledWithStashedCompile,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineInstalledWithStashedCompile,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getNativeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisNMethodEmitted; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getStartAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.util.ParseUtil.parseHexAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getScore; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getBytecodeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getEndAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isStashedCompile,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineInstalledWithoutStashedCompile,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineInstalledWithoutStashedCompile,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getNativeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isThrowsExceptions; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisNMethodEmitted; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getStartAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.util.ParseUtil.parseHexAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getEndAddress; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isStashedCompile,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueuedWithException,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueuedWithException,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isThrowsExceptions; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getScore; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getBytecodeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueuedWithMultipleFlags,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testParseLineQueuedWithMultipleFlags,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isThrowsExceptions; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getScore; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getBytecodeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testLineContainingBCI,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testLineContainingBCI,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTier; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getCompileId; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.isThrowsExceptions; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getScore; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getBytecodeSize; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getSignature,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testTiming,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testTiming,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisQueued; org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisCompileStart; org.adoptopenjdk.jitwatch.parser.zing.ZingLine.getTimestampMillisNMethodEmitted,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestZingParser,testActualLogLines,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestZingParser.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testCompilationCreatedCorrectOutputs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testCompilationCreatedCorrectOutputs,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getClassBytecodeList; org.adoptopenjdk.jitwatch.model.bytecode.ClassBC.getSourceFile; org.adoptopenjdk.jitwatch.model.bytecode.ClassBC.getInnerClassNames,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceOuterClassConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceOuterClassConstructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.ClassBC.getFullyQualifiedClassName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceOuterClassMethod,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceOuterClassMethod,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner1ClassConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner1ClassConstructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.ClassBC.getFullyQualifiedClassName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner1ClassMethod,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner1ClassMethod,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner2ClassConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner2ClassConstructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.ClassBC.getFullyQualifiedClassName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner2ClassMethod,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromSourceInner2ClassMethod,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getParamTypes; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getReturnType; org.adoptopenjdk.jitwatch.model.MemberSignatureParts.getMemberName; org.adoptopenjdk.jitwatch.model.bytecode.MemberBytecode.getMemberSignatureParts,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromBytecodeOuterClassConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
jitwatch,org.adoptopenjdk.jitwatch.test,TestBytecodeLoaderWithInnerClasses,testSearchFromBytecodeOuterClassConstructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getMemberBytecodeForSourceLine; org.adoptopenjdk.jitwatch.model.bytecode.SourceMapper.getSourceLineFromBytecode,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/test/java/org/adoptopenjdk/jitwatch/test/TestBytecodeLoaderWithInnerClasses.java
